Date,title,category,account,amount,currency,type,transfer-amount,transfer-currency,to-account,receive-amount,receive-currency,description,due-date,id
2023-11-04 13:39:41.767,sid,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,86eddbaf-1a9f-4b39-a9be-bce386b02cc9
2023-11-04 05:26:44.731,printouts,Bills & Fees,Savings Bank,385.00,INR,EXPENSE,,,,,,,,d2679f4e-ce95-4a3e-a7d9-6c6b9007e2c0
2023-11-04 04:45:00.000,treat,Food & Drinks,Savings Bank,650.00,INR,EXPENSE,,,,,,,,4fa043c2-f7ca-437e-b6ee-58251377508f
2023-11-03 05:08:00.000,chotu,Bills & Fees,Savings Bank,"2,400.00",INR,INCOME,,,,,,,,6ede70eb-b6c4-4447-b8c6-fa2aab9df901
2023-11-03 05:08:00.000,seminar print,Bills & Fees,Savings Bank,104.00,INR,EXPENSE,,,,,,,,18a8be6e-6669-4223-9631-a3c29b826841
2023-11-03 05:06:00.000,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,66fc0879-0791-4134-8789-c0d1b74a6cab
2023-11-02 12:43:39.434,amazon,Bills & Fees,Savings Bank,"1,899.00",INR,EXPENSE,,,,,,,,4269f611-6985-4028-85b2-ab9810ac4df7
2023-11-02 05:06:00.000,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,acf52e36-7fe6-41de-88de-bba899dfd884
2023-11-01 18:10:55.602,grocery,Bills & Fees,Savings Bank,"2,320.78",INR,EXPENSE,,,,,,,,eeb36b00-1cde-4cca-8a38-4a997eb35496
2023-11-01 16:20:37.828,biryani,Food & Drinks,Savings Bank,520.00,INR,EXPENSE,,,,,,,,922eb3ad-ce92-43ed-82e0-f432251243bb
2023-11-01 12:21:35.753,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,aaa2e7fe-1c23-4d65-ba8a-b5fc252b2c25
2023-11-01 12:21:26.593,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f7018b1e-fe6e-468f-a3bb-f64bb701c1e2
2023-11-01 12:21:20.752,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,080dcbbd-f828-4ba0-beac-f5f32391a409
2023-11-01 02:30:08.193,shampoo,Bills & Fees,Savings Bank,4.00,INR,EXPENSE,,,,,,,,93598cf4-8222-4ffd-975a-a57bbe6a6c7f
2023-10-31 16:31:38.103,salary,Bills & Fees,Savings Bank,"11,033.00",INR,INCOME,,,,,,,,4a84591c-f2a3-4cb2-af50-1b09d06d15c6
2023-10-31 13:52:07.768,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f8e9144e-95b6-42b1-aa50-75ca623456d4
2023-10-31 12:04:29.967,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,77a06c9e-4a6c-4a25-9962-4639e7df0344
2023-10-30 12:21:01.699,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,265e9b8f-0bb9-41f5-af2b-3adee382c252
2023-10-30 04:38:50.763,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7b6c432c-ce1a-4069-b0aa-016345fd4f13
2023-10-28 05:11:50.025,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,56413879-e433-453c-9635-68c5704a2eeb
2023-10-27 13:39:24.498,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,97d200a4-8a14-49aa-afd9-6f7096ffb383
2023-10-27 13:39:13.463,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e29cc138-af79-4cf1-bb31-bf3147ea054d
2023-10-26 12:16:39.077,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,7a4a6e3b-c8ee-4544-9360-fb1cfb8f2180
2023-10-26 12:16:26.990,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,0cfdc995-94a3-49bd-bdc4-22e72dbb704e
2023-10-26 07:21:17.388,chotu,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,bdd73ad9-634f-404c-8d9b-869f6af5a207
2023-10-26 03:19:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,37abc86e-1ccc-4208-a4ab-c8d82ad550d7
2023-10-25 18:06:00.940,nidhish payup,Bills & Fees,Savings Bank,60.00,INR,EXPENSE,,,,,,,,7cfc848a-405e-4a42-b084-c9cb747e988a
2023-10-25 18:05:16.186,recharge,Bills & Fees,Savings Bank,470.82,INR,EXPENSE,,,,,,,,5ee52a27-7ed5-47c1-9e97-130602892c04
2023-10-25 18:04:46.422,baba,Bills & Fees,Savings Bank,600.00,INR,INCOME,,,,,,,,80767f2d-2582-4da4-bbee-7a95e06dff10
2023-10-24 18:04:00.000,biryani 🍚,Food & Drinks,Savings Bank,356.00,INR,EXPENSE,,,,,,,,6b5bcf06-600e-4921-8b15-f2ad78824b97
2023-10-24 18:03:00.000,maa,Bills & Fees,Savings Bank,200.00,INR,INCOME,,,,,,,,b0b6a557-f44a-46e9-bb70-5d9cf3b8b67c
2023-10-24 18:02:00.000,egg roll 🌯,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,1a6ced53-ddaf-424f-bc75-b4609a8421d5
2023-10-24 18:01:00.000,bus pass 💳,Transport,Savings Bank,440.00,INR,EXPENSE,,,,,,,,e091c498-3f42-4136-855d-9abe5e9c23c6
2023-10-24 18:00:00.000,adjust,Bills & Fees,Savings Bank,40.00,INR,EXPENSE,,,,,,,,9f9e561d-fbe6-4cd6-9a86-4f17f17b5e35
2023-10-23 17:57:00.000,rapido 🚲,Transport,Savings Bank,74.00,INR,EXPENSE,,,,,,,,adc6a73d-0802-478a-b225-59c573492a37
2023-10-23 17:47:00.000,adjust,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,f30bed0f-ca8e-4698-80c9-e0c215eebfb2
2023-10-22 17:45:00.000,egg roll 🌯,Food & Drinks,Savings Bank,160.00,INR,EXPENSE,,,,,,,,809b23a7-509e-439a-8651-0cc57f29ede3
2023-10-22 16:39:00.000,nidhish paid,Bills & Fees,Savings Bank,60.00,INR,INCOME,,,,,,,,295d4db6-def7-490a-89d2-fb9414428b54
2023-10-22 16:38:00.000,recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,be8e28eb-da75-4416-80ca-0c6672e99c28
2023-10-22 12:42:40.411,bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,1226dbe7-b544-45a7-a1dc-600679421ee1
2023-10-22 12:42:27.696,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4c6b2085-3835-4b8d-900f-8b777c2613dc
2023-10-22 10:45:00.000,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,d0b67f09-34f9-4a75-b8ca-6afe9e6b6041
2023-10-22 02:54:45.615,maa,Bills & Fees,Cash,50.00,INR,EXPENSE,,,,,,,,30dc6898-a78c-4981-93a6-6876bd02b2db
2023-10-21 16:02:43.591,juice,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,9fa38570-f628-42eb-81a3-41ac25eaf077
2023-10-21 03:07:10.139,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,e5b68f42-1ae9-4087-b70e-0f37247a48b9
2023-10-20 03:55:42.633,bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,a4484350-6cf4-4d4b-9c38-773827a5d49e
2023-10-20 03:10:00.000,pta,Transport,Metro Card,10.00,INR,EXPENSE,,,,,,,,e04f9a4a-78b6-4ea5-bd57-66019be37465
2023-10-20 03:09:00.000,htp,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,e80d649a-a392-449b-aaf9-bb569a0510d3
2023-10-20 03:07:00.000,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,0d62c76b-9d29-482f-b63a-9ce7bba105a8
2023-10-20 03:00:00.000,bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,a1e744ae-705e-489d-ab04-47d39d7dd881
2023-10-19 12:12:05.334,rta,Transport,Metro Card,45.00,INR,EXPENSE,,,,,,,,d7dc2bec-0060-49b1-8fae-2135b8ab8d56
2023-10-19 09:44:54.023,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,b75da623-cdeb-4ac4-91e2-6e180d1d58ba
2023-10-18 13:57:27.120,snacks,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,affa6bc0-30dc-419e-a503-1afce696d3fc
2023-10-18 13:56:15.773,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,5eafe6b2-c6ee-471e-a9b1-d4df02660108
2023-10-18 11:47:13.193,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,9bbd56aa-e590-4c3d-a360-0ddbbe9a1567
2023-10-17 14:06:51.024,stonks,Bills & Fees,Savings Bank,111.00,INR,EXPENSE,,,,,,,,4ed9144f-a099-42b6-a750-e168f502f6d5
2023-10-17 14:05:51.717,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b0abacd3-96ae-4281-820f-80ab45159bee
2023-10-17 14:05:45.338,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,102892f2-b50d-48de-95c0-31a8b0f54abf
2023-10-17 14:05:28.329,metro,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,8b0af34c-082b-4235-95b9-af521eb4b6bf
2023-10-17 14:05:15.571,chotu,Bills & Fees,Savings Bank,"1,000.00",INR,EXPENSE,,,,,,,,137ff062-5b2f-4124-b28a-6351c338d7cf
2023-10-17 14:05:09.168,baba,Bills & Fees,Savings Bank,"2,000.00",INR,EXPENSE,,,,,,,,f5770ed6-34f8-4659-976d-d5c4957ae301
2023-10-16 02:31:46.122,capt. payment,Bills & Fees,Savings Bank,"5,000.00",INR,INCOME,,,,,,,,d2dcc2f2-0b75-4383-851e-e0bc369d06f0
2023-10-06 07:54:37.276,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,425f3283-a482-4672-bed4-af89af56f2f1
2023-10-06 02:28:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,fb613be8-3fea-45a8-bcca-4b9a4d64aa02
2023-10-05 11:18:59.944,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,be292616-532f-4010-9c20-1c9209e2eb9c
2023-10-05 02:36:50.722,baba,Bills & Fees,Cash,90.00,INR,INCOME,,,,,,,,7c6dcdda-a122-4838-972f-ad813fc2b371
2023-10-03 12:59:56.996,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,695d3e1a-611e-4cfb-a2ec-0e61074949f2
2023-10-03 02:48:42.707,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a098bac2-8411-45eb-abf5-93df91df0d19
2023-09-30 09:59:33.963,baba,Bills & Fees,Savings Bank,500.00,INR,EXPENSE,,,,,,,,9c51efa5-0626-44d4-82cc-2e08147e1fe8
2023-09-30 05:06:46.756,snacks,Food & Drinks,Savings Bank,55.00,INR,EXPENSE,,,,,,,,44f4d4ca-8e97-4b13-a798-2ea9ab2f4b3e
2023-09-29 17:31:00.000,auto+bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,67ef2a42-5539-4d8b-96d6-3bbc03044127
2023-09-28 17:35:00.000,baba,Bills & Fees,Savings Bank,500.00,INR,EXPENSE,,,,,,,,42f47d1d-175b-4c7a-9ab1-f3a41f12d45b
2023-09-28 13:48:55.602,snacks,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,54552def-f497-4a56-81c6-410afd754c44
2023-09-28 10:30:25.262,baba,Bills & Fees,Savings Bank,"1,000.00",INR,EXPENSE,,,,,,,,c1ec79d5-ea30-4dfd-9905-e1dda40bcfb7
2023-09-28 06:34:26.839,chotu,Bills & Fees,Cash,20.00,INR,EXPENSE,,,,,,,,d345b65d-0998-4654-a791-8b1b8e34e4b3
2023-09-27 06:34:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,1a029d91-ca69-4e79-986b-018c24493673
2023-09-27 03:14:57.910,sid,Bills & Fees,Savings Bank,40.00,INR,EXPENSE,,,,,,,,e96c2cf9-b558-4e52-a92f-03bf142ac615
2023-09-25 17:39:00.000,interest,Bills & Fees,Savings Bank,3.00,INR,INCOME,,,,,,,,368720e5-aebd-4a98-b0c0-39b6cb3d18d0
2023-09-25 14:21:44.027,snacks,Food & Drinks,Savings Bank,25.00,INR,EXPENSE,,,,,,,,fd839a36-c81d-44c9-9c7b-acdab413ca6d
2023-09-25 14:21:22.409,jalebi,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,3f797648-64e0-4c0f-8fa8-0b7e3ccbff7a
2023-09-25 14:21:05.606,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,82220db6-f3f7-41da-b032-df0666122292
2023-09-25 14:20:59.632,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,9bc31a9c-d617-47b7-8aed-3f46a5bd8475
2023-09-23 17:41:00.000,recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,a687a5db-941c-4445-83dd-607f55caa731
2023-09-23 07:45:21.172,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,60f91f51-4369-4e37-9983-f0a32cf8966b
2023-09-23 07:45:13.516,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,6ea4a6c0-8437-45f5-8ffa-e2daf331858b
2023-09-23 07:23:40.225,chotu,Bills & Fees,Savings Bank,50.00,INR,EXPENSE,,,,,,,,3517dcdc-25a5-4cf2-b997-cac90b475030
2023-09-22 08:11:20.220,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d1b98b83-4132-419d-b401-e4ac9ae10f26
2023-09-20 09:44:37.871,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4848a5ea-2893-4fd7-9b0e-1f43a725b50d
2023-09-19 03:48:45.758,prints,Bills & Fees,Savings Bank,5.00,INR,EXPENSE,,,,,,,,def4e696-df36-4f16-9dd4-43a6751ba076
2023-09-19 03:48:37.082,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,5ba30e66-100b-46ad-8a15-97a848b16230
2023-09-19 03:48:30.961,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e012e290-e108-4e8b-ba66-d6cc64134cf8
2023-09-18 13:48:03.901,parking,Bills & Fees,Cash,25.00,INR,EXPENSE,,,,,,,,e99b9932-99cb-47f6-8a5e-0811366920db
2023-09-16 07:43:22.684,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,7c0a060e-f3a4-44cd-b9dd-824ae61dac3b
2023-09-15 07:42:00.000,pastry,Food & Drinks,Cash,100.00,INR,EXPENSE,,,,,,,,cd3cc6dd-acde-4df6-b521-6cc73f7af28a
2023-09-15 07:28:22.793,transport,Transport,Cash,45.00,INR,EXPENSE,,,,,,,,5438c8ab-113f-4628-81f2-73c3bb2080dd
2023-09-15 07:06:00.000,snacks,Food & Drinks,Savings Bank,30.00,INR,INCOME,,,,,,,,b4d65eed-3128-4395-93b1-98ef40af297f
2023-09-15 07:06:00.000,drink,Transport,Savings Bank,10.00,INR,EXPENSE,,,,,,,,6938bd27-7796-4f4b-a1ed-23a8d77c02cb
2023-09-15 07:05:00.000,snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,0d87bd72-5c47-4e07-9de1-d6d7812adf18
2023-09-14 14:55:20.289,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,c691812d-37d6-4b21-b6d3-f64ee888c742
2023-09-14 03:08:50.790,sid,Bills & Fees,Savings Bank,56.00,INR,EXPENSE,,,,,,,,ef5a7408-3e1e-4af6-895f-45b2258984d9
2023-09-14 03:08:38.780,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,276e3349-85c0-4ccd-9538-44f5a9093a5e
2023-09-13 03:09:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,2fdb0d0f-9d32-423d-b44c-b3d55d9b7998
2023-09-11 19:11:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7718a09c-a594-47a0-b739-8dea92fbb46c
2023-09-11 04:50:42.916,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,4ddf6fe9-7d89-44ec-b0b9-205adf69f3b5
2023-09-11 04:50:30.609,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,86c0eaeb-2967-4bdc-ade4-8d8b002413f4
2023-09-10 04:50:00.000,snacks,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,ad9aebb6-4c6a-4029-a56c-0432753c55dd
2023-09-09 11:42:29.034,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,1081a9fa-7cc3-476c-81e9-8db15632c4ee
2023-09-08 09:44:49.580,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,885b7731-fc46-41ed-bb0c-a74c5efad793
2023-09-08 03:30:38.336,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,5a7eb41a-6f0c-4520-b2cf-37d355df5351
2023-09-07 16:10:20.510,snacks,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,79c41cc5-3820-4783-a412-e180f2ef0d36
2023-09-06 02:53:31.674,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ef4c710a-1aaf-4820-8b52-170d967540ef
2023-08-23 03:22:20.429,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,21a4dca9-ab09-475b-bfb8-6e39013d08f4
2023-08-22 03:55:32.936,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,fa63d868-93f0-46ad-a3b6-2cc3e78427b6
2023-08-21 12:24:39.732,pass,Transport,Cash,430.00,INR,EXPENSE,,,,,,,,116cbb27-0bc7-4d0d-98ec-f2d80e8e31f6
2023-08-21 11:59:41.003,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,68f696ac-d8a0-41cd-90fc-8825fc2ffea0
2023-08-21 11:59:31.716,bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,7d33eba6-3275-4e53-ad32-e0fefadfb8fd
2023-08-21 11:59:25.029,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4d8263cb-b6f3-41ef-93cd-7609271b4458
2023-08-21 11:59:18.751,add,Bills & Fees,Cash,50.00,INR,INCOME,,,,,,,,6f399986-7fc1-4795-993a-5cf3a51d3b94
2023-08-18 12:21:05.023,chotu,Bills & Fees,Cash,10.00,INR,EXPENSE,,,,,,,,95847d24-a85f-404d-947e-2293878de723
2023-08-18 03:45:15.170,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,56cc91a3-3cb8-4e06-a55d-811f973bd691
2023-08-18 03:00:38.253,pocket money,Bills & Fees,Cash,600.00,INR,INCOME,,,,,,,,94fda512-cd23-4417-ba49-364a711a1299
2023-08-18 03:00:24.246,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b830d31a-1e86-4add-b772-14e8b36b22ce
2023-08-17 06:27:50.681,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,62bac057-406c-4d02-87ad-44871eb52f56
2023-08-17 03:01:00.000,stickers,Bills & Fees,Savings Bank,20.00,INR,EXPENSE,,,,,,,,b922f796-634f-41ad-8dc9-3c7ed41a5c3e
2023-08-16 17:23:31.644,stationary,Bills & Fees,Savings Bank,50.00,INR,EXPENSE,,,,,,,,61e77773-9b65-4ba5-b8d2-3c1e69d686f6
2023-08-16 17:22:57.562,juice,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,08b24daa-7179-43c3-baea-a562dd34b951
2023-08-16 17:22:40.831,goje payback,Bills & Fees,Savings Bank,50.00,INR,INCOME,,,,,,,,7d174e97-785e-420f-b8a8-3a0bf65951f5
2023-08-16 17:21:56.218,samosa,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,38838b43-2d1d-4c66-9276-cdf0063701f1
2023-08-16 03:56:23.102,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,926a4567-fd8d-414c-8c48-ec703f2f5250
2023-08-16 01:30:57.325,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,398ea1da-e525-45cf-a805-daa0dfa13358
2023-08-16 01:30:53.217,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,b854b2b1-08ce-48cf-bceb-f95960c85c10
2023-08-15 01:31:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f40e7739-463f-4d2b-936e-68b6950eca81
2023-08-14 11:41:09.051,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,20afd925-3793-4ab3-a867-e7fb520ff3ce
2023-08-14 11:41:00.721,juice,Food & Drinks,Savings Bank,15.00,INR,EXPENSE,,,,,,,,7d6b58c4-e4dc-4509-9738-b316a8736ee4
2023-08-14 11:40:29.655,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,144f2c5e-3f37-4d91-9719-d4b47c562cd6
2023-08-12 03:04:16.418,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,7482e1e9-cf28-4fe1-b8a3-730a03f9787d
2023-08-11 02:23:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,f570d0d9-a068-4d54-890a-55150e453eae
2023-08-10 01:00:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,c0186d15-49ad-4aa8-8406-b1a1a7dfce36
2023-08-09 10:11:01.692,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,5b1faf1d-9b94-413a-b363-b378b65f51df
2023-08-08 13:26:28.313,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,52ebe9d2-8d3f-49e1-b02d-9dd33ad0e3d8
2023-08-08 03:45:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ca1bc174-e2f0-4b9a-8d83-7e774d58b043
2023-08-07 13:27:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e2dc2523-d002-4a76-a331-76de254a1068
2023-08-05 07:31:26.364,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,9b32648e-bb30-40af-8838-7bff74dd3bf5
2023-08-05 07:31:12.973,auto,Transport,Cash,40.00,INR,EXPENSE,,,,,,,,f541a401-9e3c-4108-b39f-b99e325dfec3
2023-08-04 18:25:31.566,snacks,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,8d674dde-d630-4aaa-85e0-9091487f0b19
2023-08-04 13:58:29.716,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,bfd65e8c-77b0-4306-8ec7-047004acfda0
2023-08-02 07:21:44.095,computer stuff,Bills & Fees,Savings Bank,470.00,INR,EXPENSE,,,,,,,,c1628623-7016-4fea-b5b0-98789cd57339
2023-07-31 07:19:06.638,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,99c1a430-5823-4966-8af0-c07b28213b63
2023-07-31 03:03:09.712,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ba912639-cfba-4ab4-bf3b-414ccfa96143
2023-07-29 14:13:08.456,shawarma,Food & Drinks,Savings Bank,120.00,INR,EXPENSE,,,,,,,,102dcd09-e832-4e55-8677-671417de4d64
2023-07-28 05:58:44.561,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e19fb581-2d37-481d-b744-bd5b9a4e68e9
2023-07-28 05:38:02.624,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,8287f257-b80e-44c7-87ec-f4fd70a0937a
2023-07-27 10:22:06.462,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a9f7ab72-5d50-4881-84c8-91c00aa8d4ef
2023-07-24 16:09:23.521,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,2f9aff7b-8bc0-4614-9d6d-6184b07c03c6
2023-07-23 06:55:40.729,chotu,Bills & Fees,Cash,20.00,INR,EXPENSE,,,,,,,,8db1d994-828b-4a9f-8cd2-4179bb49bf4b
2023-07-21 15:34:14.642,recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,089f4173-a7e2-4f7c-933a-057e00445af6
2023-07-19 02:55:50.783,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a240e362-f493-4df3-8a39-34adfbbe97e9
2023-07-18 12:50:17.986,curd,Bills & Fees,Savings Bank,48.00,INR,EXPENSE,,,,,,,,0c4246fe-d150-4138-a8c7-b2299ff02b28
2023-07-14 15:04:43.725,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ec38a43e-49cb-4f44-b8b5-22378c8c74bd
2023-07-14 14:24:00.000,snacks,Food & Drinks,Savings Bank,80.00,INR,EXPENSE,,,,,,,,6a488a47-74c9-40cc-a6a7-83dd6ed97bc3
2023-07-13 18:05:21.961,🖊️,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,df266437-f9d9-4a78-b890-8d347d1fab6e
2023-07-12 12:30:17.265,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,27d77e31-bbd0-4d6e-8468-5a0d73581213
2023-07-12 12:29:43.822,juice,Food & Drinks,Cash,20.00,INR,EXPENSE,,,,,,,,c883d05c-6c53-4729-bdb8-ecfe4da468ae
2023-07-12 12:29:31.596,snacks,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,ddb5295f-fb86-4c07-bc24-b2fc1c3aeb9e
2023-07-12 12:29:17.648,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d25fd475-979c-4f42-8fff-b255016c0409
2023-07-10 11:56:25.016,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,2e579c11-d7a1-453c-8318-feb91dcb05f6
2023-07-05 11:40:48.962,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,abff004c-4d99-4551-bac8-6e04b76a5845
2023-07-05 03:13:37.014,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7b97733d-cb97-414f-81aa-ebf099b4c360
2023-07-04 02:56:22.663,pen,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,abf7ad8f-9353-4b09-899b-236d4d77ee62
2023-06-12 18:05:00.000,goje,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,d523fbfe-72f9-4b2d-89f2-001760b5a044
2023-06-11 10:05:00.000,mom,Bills & Fees,Savings Bank,"11,500.00",INR,EXPENSE,,,,,,,,94eaf4b1-5de7-43a6-ba81-61432cdaeff4
2023-06-10 10:03:00.000,book,Bills & Fees,Savings Bank,180.00,INR,EXPENSE,,,,,,,,02e8c1fc-f7c6-4070-a6fd-38aa6cd1b362
2023-06-10 04:04:00.000,salary,Bills & Fees,Savings Bank,"8,000.00",INR,INCOME,,,,,,,,8643e457-1f9b-4eb2-8494-484e813a36de
2023-06-10 03:21:34.716,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b0719a39-9294-49a1-b593-25178bc842c4
2023-06-09 13:23:56.829,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,cbdf647e-99a6-467b-a4d8-f34f08e6fe65
2023-06-09 03:44:35.554,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,688d1286-15e4-4c5e-9000-8b811ed3bd68
2023-06-08 03:49:50.091,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,cd739e89-208b-466e-823d-f3fb049605b3
2023-06-07 15:20:03.899,juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,43810d4f-c3e8-45af-b9c3-7e0a9ed088e9
2023-06-07 15:19:49.292,exam fees,Bills & Fees,Savings Bank,800.00,INR,EXPENSE,,,,,,,,7e80edad-0ce2-4d79-bb56-7a1de4cbc7a5
